customer_id,gender,age,city,region,signup_date,preferred_device,loyalty_tier,email_opt_in,income_band
C100322,Male,19,Port Harcourt,South South,2024-01-31,Mobile,Bronze,Yes,High
C100323,Female,31,Kaduna,North West,2024-12-31,Mobile,Bronze,Yes,Low
C100324,Female,36,Lagos,South West,2025-11-15,Desktop,Bronze,Yes,Middle
C100325,Male,35,Ibadan,South West,2024-06-03,Desktop,Bronze,No,High
C100326,Female,36,Lagos,South West,2025-04-14,Mobile,Bronze,No,Upper-Middle
C100327,Female,32,Lagos,South West,2025-01-07,Desktop,Bronze,No,Middle
C100328,Male,18,Jos,North Central,2024-10-19,Mobile,Gold,Yes,Low
C100329,Female,35,Abuja,North Central,2025-09-23,Mobile,Bronze,No,Lower-Middle
C100330,Male,32,Jos,North Central,2025-01-27,Mobile,Silver,Yes,Lower-Middle
C100331,male,31,Ibadan,South West,2025-01-28,Mobile,Platinum,Yes,Middle
C100332,Female,37,Lagos,South West,2025-08-25,Mobile,Bronze,Yes,Middle
C100333,Female,40,Kaduna,North West,2024-12-03,Tablet,Bronze,No,Low
C100334,Female,35,Lagos,South West,2024-09-18,Mobile,Gold,Yes,Middle
C100335,Female,46,Enugu,South East,"Mar 10, 2025",Desktop,Gold,Yes,High
C100336,Female,52,Lagos,South West,2025-05-27,Mobile,Gold,No,Lower-Middle
C100337,Male,35,Kano,North West,2025-03-22,Mobile,Platinum,No,Upper-Middle
C100338,Female,29,Lagos,South West,2024-05-15,Tablet,Silver,Yes,Lower-Middle
C100339,Female,21,Port Harcourt,South South,2024-06-08,Mobile,Bronze,No,Lower-Middle
C100340,Male,38,Calabar,South South,2024-04-08,Mobile,Bronze,No,Middle
C100341,Male,18,Ibadan,South West,2024-11-23,Mobile,Silver,Yes,Lower-Middle
C100342,Female,48,Kano,North West,2025-08-29,Mobile,Bronze,No,Middle
C100343,Male,41,Kaduna,North West,2025-05-28,Mobile,Gold,No,Upper-Middle
C100344,Male,28,Lagos,South West,2025-01-05,Mobile,Silver,No,Upper-Middle
C100345,Female,39,Enugu,South East,2025-08-31,Mobile,Platinum,Yes,Low
C100346,Female,25,Jos,North Central,09-18-2025,Mobile,Silver,Yes,Low
C100347,female ,23,Lagos,South West,2024-12-09,Mobile,Silver,Yes,Middle
C100348,Female,39,Benin City,South South,2024-09-04,Tablet,Silver,Yes,Middle
C100349,Male,23,Abuja,North Central,10-30-2024,Mobile,Bronze,Yes,Lower-Middle
C100350,Male,35,Kaduna,North West,2024-09-08,Tablet,Silver,Yes,Middle
C100351,Male,31,Lagos,South West,"May 12, 2024",Mobile,Silver,Yes,High
C100352,Female,47,Ibadan,South West,2025-12-14,Mobile,Silver,Yes,High
C100353,Female,35,Kaduna,North West,2025-02-21,Desktop,Gold,No,Low
C100354,Male,47,Kaduna,North West,2024-06-02,Mobile,Silver,Yes,Upper-Middle
C100355,Female,40,Lagos,South West,2024-09-10,Mobile,Platinum,Yes,Lower-Middle
C100356,Female,26,Enugu,South East,2024-04-13,Mobile,Gold,Yes,Middle
C100357,Non-binary,22,Abuja,North Central,2024-09-04,Tablet,Gold,Yes,High
C100358,Female,18,Enugu,South-West,"Jan 09, 2025",Mobile,Gold,No,Middle
C100359,Female,33,Ibadan,South West,02-28-2025,Desktop,Bronze,Yes,High
C100360,Female,18,Lagos,South West,2024-04-19,Desktop,Bronze,No,Lower-Middle
C100361,Male,25,Kaduna,North West,2024-07-10,Desktop,Bronze,Yes,Low
C100362,Female,18,Enugu,South East,2025-02-06,Mobile,Gold,Yes,Lower-Middle
C100363,Male,27,Kano,North West,2025-08-24,Mobile,Silver,Yes,Lower-Middle
C100364,Female,39,Calabar,South South,2024-05-26,Mobile,Silver,No,Lower-Middle
C100365,Female,25,Abuja,North Central,2025-08-11,Tablet,Silver,Yes,Low
C100366,Male,28,Abuja,North Central,2024-11-02,Tablet,Platinum,Yes,Upper-Middle
C100367,Female,28,Lagos,South West,"Jan 22, 2025",Mobile,Bronze,Yes,Low
C100368,Female,35,Ibadan,South West,09-02-2024,Mobile,Bronze,Yes,Middle
C100369,Male,19,P/Harcourt,South South,2024-09-29,Desktop,Bronze,Yes,Lower-Middle
C100370,Male,33,Port Harcourt,South South,2024-05-26,Mobile,Silver,Yes,Upper-Middle
C100371,Female,32,Ibadan,South West,2025-06-03,Mobile,Silver,Yes,Middle
C100372,Male,23,Abuja,North Central,10-27-2025,Tablet,Bronze,Yes,Middle
C100373,Male,24,Lagos,South West,2025-07-24,Mobile,Silver,No,Upper-Middle
C100374,Female,43,Ibadan,South West,2024/05/16,Mobile,Bronze,Yes,Upper-Middle
C100375,Female,39,Abuja,North Central,2024-05-14,Mobile,Silver,No,Middle
C100376,Non-binary,36,Ibadan,South West,2024-01-31,Desktop,Silver,Yes,Middle
C100377,Male,25,Jos,North Central,2024-03-29,Mobile,Silver,No,Upper-Middle
C100378,Male,29,Lagos,South West,2024/02/18,Mobile,Gold,Yes,Middle
C100379,Non-binary,21,Kano,S/South,2024-09-12,Mobile,Silver,Yes,Low
C100380,Female,18,Kano,North West,2024/05/20,Desktop,Bronze,Yes,Lower-Middle
C100381,Female,28,Abuja,North Central,2025-09-28,Mobile,Silver,Yes,Middle
C100382,Male,27,Ibadan,South West,2025-03-22,Mobile,Bronze,Yes,Upper-Middle
C100383,Male,21,Calabar,South South,2024-03-17,Mobile,Silver,Yes,Lower-Middle
C100384,Female,21,Port Harcourt,South South,2024/01/04,Desktop,Bronze,No,Upper-Middle
C100385,male,36,Kano,North West,2025-07-09,Tablet,Bronze,Yes,Upper-Middle
C100386,Male,28,Enugu,South East,2024/06/28,Mobile,Gold,No,Low
C100387,Male,18,Port Harcourt,South South,2025-04-10,Mobile,Silver,0,Upper-Middle
C100388,Male,51,Calabar,South South,2025-10-30,Mobile,Gold,Yes,Middle
C100389,Male,18,Kano,North West,2024-12-06,Mobile,Silver,Yes,Middle
C100390,Male,34,Ibadan,South West,2025/02/20,Desktop,Platinum,No,Middle
C100391,Male,23,Kano,North West,2024-04-12,Desktop,Silver,Yes,Middle
C100392,Female,38,Port Harcourt,South South,2024-01-10,Desktop,Gold,Yes,Upper-Middle
C100393,Female,33,Kano,North West,2025-05-30,Mobile,Gold,Yes,Lower-Middle
C100394,Female,41,Abuja,North Central,2025/04/23,Mobile,Bronze,Yes,Lower-Middle
C100395,Male,32,Jos,North Central,2024-02-28,Mobile,Gold,No,Lower-Middle
C100396,Female,26,Benin City,South South,2025-03-26,Mobile,Bronze,Yes,Middle
C100397,Prefer not say,45,Abuja,North Central,2024-11-28,Mobile,Bronze,Yes,High
C100398,Male,32,Port Harcourt,South South,2025-06-25,Desktop,Silver,Yes,Lower-Middle
C100399,Female,30,Jos,North Central,2025-05-13,Desktop,Bronze,No,Low
C100400,Non-binary,31,Enugu,South East,05-07-2025,Mobile,Bronze,No,Upper-Middle
C100401,Female,26,Ibadan,South West,2025-07-03,Desktop,Bronze,Yes,Middle
C100402,Male,36,Port Harcourt,South South,2024-11-20,Desktop,Bronze,Yes,Lower-Middle
C100403,Male,47,Port Harcourt,South South,2025-01-07,Mobile,Platinum,No,Upper-Middle
C100404,Male,46,Calabar,South South,2025-04-20,Mobile,Silver,No,High
C100405,Male,35,Lagos,N Central,2024-07-07,Mobile,Bronze,Yes,Middle
C100406,Male,38,Jos,North Central,2024-09-25,Mobile,Platinum,No,Lower-Middle
C100407,Female,39,Enugu,South East,2024-10-17,Tablet,Silver,Yes,Middle
C100408,male,27,Abuja,North Central,2024-07-14,Mobile,Silver,No,Upper-Middle
C100409,Male,46,Port Harcourt,South South,2024-03-15,Tablet,Silver,Yes,Low
C100410,Male,35,Benin City,South South,2025-04-07,Desktop,Bronze,Yes,Middle
C100411,Male,18,Enugu,South East,2025-09-18,Mobile,Silver,Yes,Upper-Middle
C100412,Female,38,Calabar,South South,2024-09-14,Mobile,Bronze,Yes,Middle
C100413,Female,24,Calabar,South South,"Mar 10, 2024",Mobile,Gold,Yes,Middle
C100414,Non-binary,35,Abuja,North Central,2024-11-10,Desktop,Bronze,Yes,Upper-Middle
C100415,Female,38,Lagos,South West,11-03-2024,Mobile,Bronze,No,Middle
C100416,Female,30,Ibadan,South West,2025-05-19,Mobile,Bronze,No,Middle
C100417,Female,35,Benin City,South South,2024-01-23,Mobile,Bronze,Yes,Low
C100418,Male,44,Kano,North West,2024-07-22,Mobile,Silver,Yes,Upper-Middle
C100419,Male,20,Lagos,South West,2025-06-06,Mobile,Bronze,Yes,Middle
C100420,Female,18,Kano,North West,2025-05-01,Desktop,Bronze,No,Lower-Middle
C100421,Prefer not say,31,Jos,North Central,2025-11-27,Desktop,Bronze,No,Upper-Middle
C100422,Female,30,Jos,North Central,01-12-2024,Tablet,Platinum,No,Lower-Middle
C100423,Female,99,Calabar,South South,2025-03-28,Tablet,Bronze,Yes,Low
C100424,Female,41,Jos,North Central,2024-08-24,Desktop,Gold,Yes,Low
C100425,Female,37,Calabar,South South,2025-12-06,Desktop,Gold,Yes,Lower-Middle
C100426,Female,31,Lagos,South West,13/12/2025,Mobile,Bronze,Yes,Lower-Middle
C100427,Male,18,Jos,North Central,2025-08-22,Desktop,Bronze,Yes,Low
C100428,Female,20,Abuja,North Central,2024-05-17,Mobile,Silver,Yes,Middle
C100429,Male,29,Abuja,North Central,2025-08-22,Desktop,Bronze,No,Middle
C100430,Female,34,Ibadan,South West,2024-12-18,Mobile,Silver,Yes,Low
C100431,Male,28,Calabar,South South,"Jun 14, 2024",Mobile,Bronze,Yes,Middle
C100432,Male,33,Benin City,South South,07-28-2025,Mobile,Silver,Yes,Low
C100433,Female,39,Port Harcourt,South South,2025-02-16,Desktop,Gold,Yes,Middle
C100434,Female,26,Port Harcourt,South South,19/07/2025,Mobile,Gold,No,Middle
C100435,Female,28,Jos,North Central,2024-05-14,Desktop,Gold,Yes,Middle
C100436,Male,23,Enugu,South East,2024-02-08,Mobile,Bronze,No,Low
C100437,Male,43,Lagos,South West,2024-08-24,Desktop,Silver,Yes,Middle
C100438,Male,18,Abuja,North Central,2025-01-25,Mobile,Silver,Yes,Low
C100439,Female,38,Port Harcourt,South South,2024-12-03,Mobile,Gold,Yes,Lower-Middle
C100440,Female,39,Lagos,South West,2024/09/05,Mobile,Gold,Yes,Upper-Middle
C100441,Female,18,Benin City,South South,2025-01-29,Mobile,Silver,No,Upper-Middle
C100442,Male,28,Abuja,North Central,2025-10-06,Tablet,Gold,Yes,Low
C100443,Female,42,Benin City,South South,2024-02-21,Mobile,Bronze,No,Middle
C100444,Male,24,Jos,North Central,"Feb 09, 2025",Mobile,Platinum,Yes,Lower-Middle
C100445,Female,27,Enugu,South East,2025/11/15,Mobile,Bronze,Y,Lower-Middle
C100446,Female,32,Lagos,South West,2024-02-13,Mobile,Bronze,Yes,Middle
C100447,Non-binary,44,Lagos,South West,2024-09-26,Desktop,Gold,Yes,High
C100448,Female,38,Port Harcourt,South South,2025-02-17,Desktop,Bronze,Yes,Low
C100449,Female,26,Kano,North West,2024-05-26,Mobile,Gold,Yes,Low
C100450,Male,20,Port Harcourt,South South,2024-04-29,Mobile,Silver,,Low
C100451,Female,18,Abuja,North Central,2025-12-16,Mobile,Bronze,Yes,Low
C100452,Female,35,Port Harcourt,South South,2025-03-17,Mobile,Silver,No,Middle
C100453,Female,18,Lagos,South West,2024/10/28,Mobile,Platinum,Yes,Lower-Middle
C100454,Female,27,Enugu,South East,2024-10-17,Mobile,Gold,No,Lower-Middle
C100455,Female,37,Kano,North West,2025-12-05,Desktop,Gold,Yes,High
C100456,Female,21,Port Harcourt,South South,2025-06-03,Mobile,Bronze,No,Lower-Middle
C100457,Female,29,Kano,North West,2025-11-22,Mobile,Bronze,No,Middle
C100458,Female,31,Ibadan,South West,2025-01-27,Mobile,Silver,Yes,Lower-Middle
C100459,Male,39,Ibadan,South West,11-05-2025,Mobile,Gold,Yes,Lower-Middle
C100460,Female,20,Port Harcourt,South South,2024-01-20,Mobile,Silver,Yes,Low
C100461,Female,33,Ibadan,South West,2025-06-20,Mobile,Bronze,No,Middle
C100462,Female,31,Calabar,South South,2024-12-30,Mobile,Bronze,Yes,High
C100463,Male,33,Kaduna,south west,2024-06-05,Mobile,Bronze,Yes,Lower-Middle
C100464,Male,18,Enugu,South East,2025-04-01,Mobile,Silver,Yes,Middle
C100465,Female,37,Lagos,South West,2024-09-01,Mobile,Silver,Yes,High
C100466,Female,24,Ibadan,South West,2024-09-20,Mobile,Gold,Yes,Middle
C100467,Female,31,Port Harcourt,South South,2024-10-30,Desktop,Bronze,Yes,High
C100468,Non-binary,24,Lagos,South West,2024-07-28,Mobile,Silver,No,Lower-Middle
C100469,Female,49,Port Harcourt,South South,2025-02-17,Desktop,Platinum,Yes,Upper-Middle
C100470,Female,32,Lagos,South West,10-08-2025,Desktop ,Bronze,No,High
C100471,Female,51,Abuja,North Central,07-25-2024,Tablet,Bronze,Yes,Lower-Middle
C100472,Female,26,Kaduna,North West,2025-02-23,Mobile,Gold,Yes,Lower-Middle
C100473,Male,29,Kano,North West,17/10/2025,Tablet,Bronze,Yes,Lower-Middle
C100474,Male,45,Kano,North West,2024-04-10,Desktop,Bronze,Yes,Lower-Middle
C100475,Male,29,Lagos,South West,2025-02-06,Mobile,Bronze,Yes,Lower-Middle
C100476,Female,36,Lagos,South West,2024-06-25,Mobile,Bronze,Yes,Middle
C100477,Female,42,Lagos,South West,2024-09-11,Mobile,Platinum,Yes,High
C100478,Male,29,Lagos,South West,2025-05-17,Mobile,Silver,Yes,Middle
C100479,Male,26,Lagos,South West,2025-09-16,Mobile,Silver,No,Middle
C100480,Male,30,Calabar,South South,2025-11-28,Tablet,Silver,No,Low
C100481,Female,41,Jos,North Central,2025-06-20,Mobile,Silver,Yes,High
C100482,Male,36,Lagos,South West,2025-11-01,Desktop,Bronze,Yes,High
C100483,Male,44,Abuja,North Central,2024-11-25,Mobile,Platinum,Yes,Low
C100484,Male,30,Calabar,South South,2025-01-31,Mobile,Silver,Yes,Middle
C100485,Male,28,Benin City,South South,02-12-2025,Mobile,Gold,Yes,Middle
C100486,Male,22,Port Harcourt,South South,2025-08-17,Mobile,Bronze,No,Upper-Middle
C100487,Female,29,Ibadan,South West,04-09-2024,Desktop,Gold,No,Lower-Middle
C100488,Female,27,Abuja,North Central,2024-07-21,Mobile,Gold,No,Low
C100489,Male,31,Benin City,South South,2025-03-17,Desktop,Bronze,Yes,Lower-Middle
C100490,Female,24,Kaduna,North West,2024-01-25,Mobile,Silver,Yes,High
C100491,Male,26,Ibadan,South West,2024-06-27,Mobile,Bronze,No,Middle
C100492,Non-binary,29,Enugu,South East,2025-11-27,Mobile,Silver,Yes,Middle
C100493,Male,41,Lagos,South West,"Oct 21, 2024",Desktop,Platinum,Yes,Upper-Middle
C100494,Female,29,Benin City,South South,2024-09-26,Desktop,Bronze,Yes,Low
C100495,Non-binary,27,Calabar,South South,2025-11-17,Desktop,Silver,Yes,Lower-Middle
C100496,Male,41,Lagos,South West,2024-01-30,Desktop,Gold,No,Lower-Middle
C100497,Male,44,Ibadan,South West,2025-12-10,phone,Bronze,Yes,Low
C100498,Female,29,Kano,North West,"Dec 01, 2024",Tablet,Silver,No,Low
C100499,Female,30,Abuja,North Central,2025-10-31,Mobile,Platinum,Yes,High
C100500,Male,18,Calabar,South South,2025-10-27,Desktop,Gold,Yes,Lower-Middle
C100501,Female,18,Ibadan,South West,2025-07-31,Mobile,Gold,Yes,Lower-Middle
C100502,Female,32,Ibadan,South West,2024-12-17,Tablet,Bronze,No,Middle
C100503,Female,45,Jos,North Central,2025/09/01,Mobile,Silver,No,Lower-Middle
C100504,Male,49,Lagos,South West,"Oct 18, 2025",Mobile,Bronze,Yes,Middle
C100505,Female,39,Enugu,South East,2024-07-16,Mobile,Bronze,Yes,Upper-Middle
C100506,Female,28,Lagos,South West,2024-02-13,Mobile,Bronze,No,Upper-Middle
C100507,Male,37,Port Harcourt,South South,2025-07-09,Tablet,Bronze,Yes,Middle
C100508,Female,19,Ibadan,South West,2024-07-19,Desktop,Bronze,Yes,Lower-Middle
C100509,Female,31,Ibadan,South West,2024-08-09,Mobile,Silver,Yes,Middle
C100510,Female,21,Lagos,South West,2025-07-08,Tablet,Bronze,No,Middle
C100511,Male,32,Abuja,North Central,2025-02-18,Mobile,Bronze,No,Lower-Middle
C100512,Male,45,Port Harcourt,South South,2025-09-08,Mobile,Gold,Yes,Upper-Middle
C100513,Male,52,Calabar,South South,2025-03-19,Mobile,Gold,No,Upper-Middle
C100514,Female,34,Jos,North Central,06/01/2025,Mobile,Silver,Yes,Middle
C100515,Male,36,Benin City,South South,2024/03/22,Desktop,Silver,Yes,Lower-Middle
C100516,Male,18,Jos,North Central,2025-05-04,Desktop,Platinum,Yes,Middle
C100517,Female,26,Enugu,South East,2024-01-23,Desktop,Bronze,No,Upper-Middle
C100518,Male,46,Port Harcourt,South South,2024-07-22,Mobile,Gold,Yes,Upper-Middle
C100519,Male,43,Lagos,South West,2024-08-16,Desktop,Bronze,Yes,Middle
C100520,Female,40,Benin City,South South,2024-08-31,Mobile,Bronze,Yes,Lower-Middle
C100521,Male,-3,Abuja,North Central,2025-08-08,Mobile,Bronze,Yes,Middle
C100522,Female,47,Lagos,South West,16/06/2024,Mobile,Silver,Yes,Low
C100523,Female,30,Calabar,South South,2024-12-02,Mobile,Silver,Yes,Middle
C100524,Male,30,Calabar,South South,2025/08/26,Mobile,Bronze,No,Middle
C100525,Male,57,Ibadan,south west,19/06/2024,Mobile,Silver,Yes,Lower-Middle
C100526,Female,24,Benin City,South South,2024-07-27,Mobile,Bronze,No,Upper-Middle
C100527,Male,36,Kano,North West,2025-05-01,Mobile,Silver,Yes,Upper-Middle
C100528,Male,29,Jos,North Central,2024-09-09,phone,Silver,Yes,Lower-Middle
C100529,Male,46,Ibadan,South West,"Sep 08, 2024",Mobile,Gold,No,Middle
C100530,Male,30,Benin City,South South,2025-09-26,Desktop,Bronze,Yes,Low
C100531,Female,thirty,Abuja,North Central,2025-06-22,Desktop,Gold,Yes,Lower-Middle
C100532,Male,29,Abuja,North Central,2025-06-16,Mobile,Silver,Yes,Middle
C100533,Non-binary,39,Ibadan,South West,2025-08-21,Desktop,Bronze,Yes,Lower-Middle
C100534,Male,23,Abuja,North Central,2024-03-29,Mobile,Silver,Yes,High
C100535,Female,19,Lagos,South West,2025-08-17,Mobile,Bronze,Yes,Middle
C100536,Female,31,Port Harcourt,South South,2024-04-21,Mobile,Bronze,No,Lower-Middle
C100537,Female,29,Kaduna,North West,2025-07-25,Tablet,Gold,Yes,High
C100538,Male,37,Abuja,North Central,2025-07-31,Mobile,Bronze,No,Lower-Middle
C100539,Male,29,Enugu,South East,2024-11-06,Mobile,Bronze,Yes,Lower-Middle
C100540,Female,27,Kano,North West,2025-05-01,Mobile,Bronze,Yes,Middle
C100541,Female,35,Kano,North West,2024-08-16,Tablet,Bronze,Yes,Low
C100542,Male,36,Jos,North Central,28/06/2025,Mobile,Bronze,Yes,Middle
C100543,Male,41,Lagos,South West,2025-02-15,Mobile,Bronze,Yes,Low
C100544,Male,33,Lagos,South West,2024-06-05,Mobile,Silver,Yes,Lower-Middle
C100545,Non-binary,18,Jos,North Central,2025-04-22,Mobile,Silver,Yes,High
C100546,Male,32,Jos,North Central,2025-12-15,Mobile,Silver,Yes,Lower-Middle
C100547,Male,32,Lagos,South West,2024-08-06,Mobile,Bronze,No,Upper-Middle
C100548,Female,31,Kaduna,North West,2024-09-12,Mobile,Platinum,Yes,Lower-Middle
C100549,Male,37,Lagos,South West,"Jul 15, 2024",Mobile,Gold,Yes,Middle
C100550,Female,30,Lagos,South West,2024-12-18,Mobile,Silver,No,Middle
C100551,Female,42,Lagos,South West,2025-01-04,Desktop,Gold,Yes,Middle
C100552,Non-binary,30,Abuja,North Central,2024-04-01,Mobile,Bronze,Yes,Upper-Middle
C100553,Male,45,Port Harcourt,South South,2024-08-09,Desktop,Gold,No,Low
C100554,Female,22,Jos,North Central,"Sep 23, 2025",Mobile,Bronze,Yes,Lower-Middle
C100555,Male,18,Port Harcourt,South South,2025-04-08,Mobile,Gold,No,Middle
C100556,Female,23,Lagos,South West,2025-01-23,Mobile,Platinum,No,Upper-Middle
C100557,Male,58,Abuja,North Central,2025-02-04,Desktop,Gold,Yes,High
C100558,Female,30,Lagos,South West,2025-04-17,Mobile,Silver,Yes,Upper-Middle
C100559,Female,31,Lagos,South West,2024-12-12,Tablet,Gold,Yes,Upper-Middle
C100560,Female,35,Port Harcourt,South South,2024-04-11,Desktop,Silver,Yes,Lower-Middle
C100561,Male,28,Ibadan,South West,2025-08-03,Mobile,Silver,Yes,High
C100562,Male,35,Abuja,North Central,2025-10-30,Mobile,Bronze,Yes,Low
C100563,Female,33,Port Harcourt,South South,2025-10-17,Mobile,Bronze,N,Upper-Middle
C100564,Female,51,Lagos,South West,2025-08-25,Tablet,Bronze,Yes,Low
C100565,Male,99,Kano,North West,2024-10-16,Mobile,Platinum,Yes,Lower-Middle
C100566,Male,35,Port Harcourt,South South,2025-01-18,Mobile,Gold,No,Lower-Middle
C100567,Female,39,Lagos,South West,2025-02-17,Mobile,Platinum,Yes,Low
C100568,Male,38,Ibadan,South West,2024-01-17,Mobile,Silver,Yes,Upper-Middle
C100569,Male,23,Lagos,South West,20/08/2024,Mobile,Bronze,Yes,Upper-Middle
C100570,Female,42,Abuja,North Central,2024-08-26,Mobile,Silver,No,Lower-Middle
C100571,Female,27,Lagos,South West,2025-08-08,Mobile,Silver,Yes,Middle
C100572,Male,39,Kaduna,North West,2025-10-25,Mobile,Gold,No,High
C100573,Male,34,Abuja,North Central,2025-11-01,Mobile,Silver,Yes,Upper-Middle
C100574,Male,41,Calabar,South South,02-29-2024,Mobile,Bronze,Yes,Lower-Middle
C100575,Male,45,Port Harcourt,South South,2024-01-17,Mobile,Gold,Yes,Low
C100576,Female,38,Lagos,South West,2025-11-06,Mobile,Bronze,No,Low
C100577,Male,28,Kano,North West,2025-05-30,Desktop,Silver,Yes,Low
C100578,Female,30,Kaduna,North West,01-09-2024,Mobile,Silver,Yes,Middle
C100579,Female,37,Jos,North Central,2024-02-25,Tablet,Gold,Yes,Middle
C100580,Male,29,Lagos,South West,2025-02-24,Desktop,Bronze,No,Lower-Middle
C100581,Female,29,Kaduna,North West,2025-04-05,Mobile,Bronze,Yes,Middle
C100582,Male,31,Enugu,South East,2025-11-01,Mobile,Bronze,No,Middle
C100583,Female,29,Abuja,North Central,2024-09-04,Mobile,Gold,Yes,Upper-Middle
C100584,Male,37,Ibadan,South West,07-02-2025,Mobile,Platinum,Yes,Lower-Middle
C100585,Male,28,Benin City,South South,2025-12-13,Desktop,Silver,Yes,Lower-Middle
C100586,Non-binary,33,Abuja,North Central,2025-11-26,Mobile,Bronze,Yes,Middle
C100587,Female,26,Enugu,South East,2025-01-16,Tablet,Silver,No,Low
C100588,Female,18,Kano,North West,2024-12-14,Mobile,Gold,Yes,Middle
C100589,Male,40,Enugu,South East,2024-02-21,Desktop,Silver,No,Low
C100590,Male,41,Ibadan,South West,2024-01-23,Desktop,Gold,Yes,Middle
C100591,Female,28,Ibadan,South West,2024-10-13,Mobile,Bronze,No,Lower-Middle
C100592,Female,40,Lagos,N Central,"Mar 26, 2025",Desktop,Gold,Yes,Lower-Middle
C100593,Male,35,Abuja,North Central,2024-10-08,Desktop,Bronze,Yes,Middle
C100594,Female,22,Kaduna,North West,2025-11-25,Mobile,Silver,Yes,Middle
C100595,Female,43,Calabar,North Cntrl,"Sep 20, 2024",Mobile,Silver,Yes,Lower-Middle
C100596,Male,18,Lagos,South West,2025-03-20,Mobile,Silver,No,Lower-Middle
C100597,Male,32,Lagos,South West,2024-11-14,Mobile,Bronze,Yes,Lower-Middle
C100598,Female,39,Lagos,South West,07/03/2025,Mobile,Bronze,No,Lower-Middle
