order_id,customer_id,order_date,product_category,units,revenue_usd,discount_pct,payment_type,returned_flag,marketing_channel_last_touch
O900342,C100287,2024-09-24,Home Care,5,92.26,15,Card,False,Paid Search
O900343,C100289,2025-05-05,Beverages,5,44.71,0,Card,False,Organic
O900344,C100289,2025-06-17,Baby,-1,101.58,10,Card,False,Influencer
O900345,C100290,2025-07-09,Personal Care,2,32.66,0,Wallet,False,Paid Social
O900346,C100291,2025-03-19,Beverages,3,22.41,10,Card,False,Paid Social
O900347,C100295,2025-12-01,Personal Care,4,68.21,15,Wallet,False,Affiliate
O900348,C100295,2025-02-14,Baby,1,26.55,15,Transfer,False,Affiliate
O900349,C100295,2025-01-15,Beverages,2,19.65,20,Transfer,False,Paid Social
O900350,C100297,2025-02-19,Snacks,2,17.63,20,wallet ,False,Organic
O900351,C100297,2024-12-11,Snacks,5,54.02,15,Wallet,False,Direct
O900352,C100298,02-01-2025,Personal Care,4,62.49,10,Bank Transfer,False,Affiliate
O900353,C100298,09-08-2024,Baby,4,112.72,0,Card,False,Email
O900354,C100298,2025-07-04,Home Care,3,52.8,20,Bank Transfer,False,Email
O900355,C100300,2025-11-08,Beverages,3,24.84,15,Cash on Delivery,False,Paid Search
O900356,C100300,2025-03-18,Supplements,2,45.76,0,Cash on Delivery,False,Paid Search
O900357,C100301,2025-08-09,Home Care,1,17.87,5,Transfer,False,Organic
O900358,C100301,2025/07/18,Personal Care,4,71.28,0,Card,True,Paid Search
O900359,C100302,"Oct 15, 2025",Personal-Care,5,92.56,15,Wallet,False,Organic
O900360,C100304,2025-08-30,Home Care,2,41.8,0,Transfer,False,Organic
O900361,C100304,2025/11/26,Snacks,2,27.77,15,Wallet,False,Affiliate
O900362,C100304,2024-09-08,Home Care,2,46.11,5,Wallet,False,Organic
O900363,C100305,2025-12-27,Home Care,2,45.25,20,Card,False,Influencer
O900364,C100305,2024-11-03,Beverages,4,27.81,20,COD,False,Email
O900365,C100305,2025-02-15,Home Care,5,103.51,5,Card,False,Email
O900366,C100306,2025-10-12,Personal Care,2,27.62,20,Wallet,False,Email
O900367,C100307,08-28-2024,Personal Care,3,56.56,0,Wallet,False,Paid Search
O900368,C100308,2025-08-04,Personal Care,4,78.87,0,Transfer,False,Paid Search
O900369,C100309,2025-08-23,Personal Care,3,50.36,5,Card,False,Influencer
O900370,C100316,2025-05-05,Supplements,1,19.91,15,cash,False,Paid Social
O900371,C100317,2025-02-27,Home Care,1,19.12,-5,Transfer,False,Paid Social
O900372,C100319,2025-12-25,Snacks,4,50.45,0,Card,False,Paid Social
O900373,C100321,2024-12-14,Snacks,2,27.41,5,Transfer,False,Affiliate
O900374,C100321,2025/02/07,Personal Care,1,17.02,0,Wallet,False,Influencer
O900375,C100322,2024-10-17,Baby,-1,76.62,10,Card,True,Paid Search
O900376,C100322,2024-04-17,Baby,3,79.72,5,Wallet,True,Affiliate
O900377,C100322,2025-01-16,Supplements,4,95.05,0,Transfer,False,Paid Social
O900378,C100322,2024-10-03,Personal Care,2,29.62,15,Transfer,False,Influencer
O900379,C100322,2024-05-17,Home Care,3,66.71,0,Cash on Delivery,False,Paid Social
O900380,C100323,01-04-2025,Snacks,1,11.95,15,Card,False,Organic
O900381,C100325,2025-12-17,Supplements,1,26.13,0,Wallet,False,Direct
O900382,C100326,"Oct 18, 2025",Personal Care,2,36.34,10,Wallet,False,Direct
O900383,C100328,2025-11-25,Home Care,2,32.46,20,Transfer,False,Affiliate
O900384,C100331,09-29-2025,Beverages,3,22.62,20,Cash on Delivery,False,Influencer
O900385,C100331,2025-07-17,Supplements,2,51.88,0,Transfer,False,Paid Search
O900386,C100331,2025-08-04,Beverages,2,,15,Transfer,False,Influencer
O900387,C100333,2025-05-26,Home Care,3,58.54,10,Cash on Delivery,False,Paid Social
O900388,C100334,2025-04-22,Supplements,3,67.94,5,Wallet,False,Organic
O900389,C100336,2025-06-22,Home Care,1,21.82,5,Cash on Delivery,False,Paid Social
O900390,C100338,2025-11-04,Baby,4,89.48,20,Cash on Delivery,False,Email
O900391,C100340,10-04-2025,Baby,3,83.32,0,Wallet,False,Organic
O900392,C100341,2025-06-25,Snacks,3,30.76,10,Card,True,Influencer
O900393,C100345,2025-10-07,Baby,3,79.06,5,Transfer,False,Paid Social
O900394,C100345,2025-12-21,Personal Care,3,52.34,5,Cash on Delivery,False,Influencer
O900395,C100347,2025-01-15,Supplements,4,94.04,5,Cash on Delivery,False,Influencer
O900396,C100347,2025-11-08,Home Care,2,31.31,20,Transfer,False,Email
O900397,C100347,2025-07-19,Supplements,4,78.62,20,Wallet,True,Paid Social
O900398,C100347,2025-08-24,Beverages,3 ,29.21,15,Card,False,Affiliate
O900399,C100348,2025-09-19,Baby,4,110.66,0,Card,False,Paid Search
O900400,C100348,2025-07-31,Beverages,1,8.71,15,Cash on Delivery,False,Email
O900401,C100348,2025-08-17,Personal Care,3,41.03,20,Card,False,Direct
O900402,C100350,01-01-2025,snacks,2,43.52,20,Transfer,False,Direct
O900403,C100351,2024-09-01,Baby,3,65.38,20,Cash on Delivery,False,Paid Search
O900404,C100351,2025-05-15,Baby,6,132.33,15,Transfer,False,Direct
O900405,C100351,2025-07-26,Supplements ,3,75.43,10,Cash on Delivery,True,Affiliate
O900406,C100353,2025-04-14,Beverage,1,16.25,20,Transfer,False,Email
O900407,C100355,2025-07-25,Supplements,3,62.55,10,Transfer,False,Email
O900408,C100355,2024-10-31,Personal Care,2,27.35,20,Cash on Delivery,False,Paid Search
O900409,C100355,2025-03-19,Home Care,3,63.0,10,Cash on Delivery,False,Affiliate
O900410,C100356,2025-01-10,Beverages,4,28.42,20,Cash on Delivery,False,Organic
O900411,C100357,2025/01/29,Baby Care,1,12.44,5,Wallet,False,Organic
O900412,C100357,23/04/2024,Home Care,5,93.0,15,Cash on Delivery,False,Paid Social
O900413,C100357,2025-02-10,Supplements,4,95.7,0,Transfer,False,Influencer
O900414,C100357,06/02/2025,Supplements,8,155.24,20,Transfer,True,Paid Social
O900415,C100360,2024-08-15,Beverages,2,16.52,20,Cash on Delivery,False,Paid Search
O900416,C100360,2024-09-22,Home Care,1,19.33,20,Wallet,False,Organic
O900417,C100360,2025-05-06,Supplements,4,75.28,20,Transfer,False,Email
O900418,C100361,2025-07-05,Beverages,3,24.61,0,Cash on Delivery,False,Influencer
O900419,C100362,2025-12-30,Beverages,6,56.2,0,Wallet,False,Affiliate
O900420,C100362,2025-06-14,Supplements,5,114.28,0,Cash on Delivery,False,Paid Social
O900421,C100364,2025-05-22,Beverages,2,9.1,20,Cash on Delivery,False,Paid Social
O900422,C404404,2025-10-26,Baby Care,2,20.69,5,Wallet,False,Email
O900423,C100366,2024-11-21,Snacks,1,9.6,0,Card,False,Organic
O900424,,2024-10-17,Beverages,3,25.03,20,Card,False,Direct
O900425,C100366,2024-06-04,Beverages,2,15.68,10,Cash on Delivery,False,Organic
O900426,C100366,13/03/2024,Supplements,4,82.81,20,Wallet,1,Affiliate
O900427,C100366,2024-03-08,Personal Care,1,14.52,0,Wallet,False,Paid Search
O900428,C100366,2024-09-24,Supplements,2,45.64,5,Transfer,1,Email
O900429,C100367,2025-01-31,Snacks,4,45.31,10,Transfer,False,Direct
O900430,C100368,2025-01-01,Snacks,4,51.71,-5,Card,False,Email
O900431,,2025-10-12,Home Care,3,65.85,5,Cash on Delivery,False,affiliate 
O900432,C100370,2024-11-14,Snacks,3,27.23,20,Wallet,False,Organic
O900433,C100370,2025-03-12,Supplements,3,62.45,15,Card,False,Paid Search
O900434,C100371,2025-09-12,Home Care,5,110.28,0,Transfer,False,Email
O900435,C100374,2025-11-05,Beverage,3,29.35,0,COD,True,Paid Social
O900436,C100374,2024-06-16,Snacks,3,33.85,15,Transfer,False,Direct
O900437,C100374,2025-03-21,Supplements,2,46.37,5,Wallet,False,Affiliate
O900438,C100375,2025-02-12,Personal Care,3,53.24,5,Cash on Delivery,False,Influencer
O900439,C100375,2025-01-29,Snacks,4,44.1,5,Transfer,False,Organic
O900440,C100375,2024-06-11,Baby,1,19.0,20,Cash on Delivery,False,Organic
O900441,C404404,08/12/2024,Beverages,6,57.87,0,Transfer,False,Organic
O900442,C100376,2024-05-28,Home Care,3,54.49,15,Transfer,False,Paid Search
O900443,C100377,2024-09-17,Beverages,4,32.07,0,Cash on Delivery,False,Organic
O900444,C100378,2024-07-09,Beverages,1,12.06,15,Wallet,False,Email
O900445,C100378,2024-03-11,Baby,3,88.67,0,Wallet,False,Influencer
O900446,C100378,2025-06-13,Beverages,1,8.9,0,Card,False,Paid Social
O900447,C100378,2025-05-23,Home Care,3,63.55,0,Wallet,False,Affiliate
O900448,C100378,2024-07-13,Home Care,4,73.02,15,Transfer,False,Direct
O900449,C100379,2025-12-24,Home Care,3,62.37,0,Wallet,False,Organic
O900450,C100380,"Jun 05, 2025",Personal Care,3,50.94,0,Card,False,Influencer
O900451,C100382,09/08/2025,Snacks,2,,0,Wallet,False,Direct
O900452,C100382,08-20-2025,Supplements,1,22.6,10,Cash on Delivery,False,Direct
O900453,C100383,2025-12-11,Beverages,3,23.6,20,Cash on Delivery,False,Paid Social
O900454,C100383,07-07-2024,Baby,2,52.17,0,Wallet,False,Influencer
O900455,C100384,10-30-2024,Home Care,4,80.84,5,Cash on Delivery,False,Paid Social
O900456,C100384,2024-09-10,Snacks,3,37.44,0,Wallet,False,Influencer
O900457,C100386,2024-09-13,Home Care,1,24.5,0,Card,False,Direct
O900458,C100386,2025/06/22,Beverages,6,41.72,5,Wallet,True,Influencer
O900459,C100389,2025-08-02,Baby,3,87.72,0,Wallet,False,Paid Search
O900460,C100389,2024-07-06,Home Care,1,18.83,20,Cash on Delivery,False,Paid Search
O900461,C100390,2025-07-01,Supplements,1,16.3,15,Wallet,False,Affiliate
O900462,C100390,2025-12-14,Supplements ,3,20.8,20,Cash on Delivery,False,Influencer
O900463,C100390,2025-09-30,Snacks,5,55.24,0,Transfer,False,Direct
O900464,C100391,2025-05-31,Baby,4,95.89,20,Transfer,False,Affiliate
O900465,C100391,2025/11/12,Home Care,5,90.16,15,Wallet,True,Email
O900466,C100392,2025-12-16,Snacks,2,21.28,20,Card,False,Paid Search
O900467,C100392,22/01/2025,Home Care,5,85.29,20,Wallet,False,Organic
O900468,C100392,2025-01-15,Baby,4,92.91,20,Card,True,Email
O900469,C100394,2025-07-28,Home Care,2,47.09,0,Transfer,False,Organic
O900470,C100395,2025-10-30,Home Care,4,91.82,0,Wallet,False,Email
O900471,C100396,2025-11-05,Supplements,2,39.14,20,Card,False,Paid Social
O900472,C100398,2025-10-16,Personal Care,5,89.84,5,Cash on Delivery,False,Paid Search
O900473,C100401,2025/07/17,Home Care,2,40.0,5,Cash on Delivery,False,Email
O900474,C100403,2025-08-14,Baby,2,40.83,15,Cash on Delivery,False,Direct
O900475,C100403,2025-08-17,Baby,1,22.68,20,Transfer,False,Affiliate
O900476,C100403,2025-10-26,Snacks,2,24.58,5,Card,False,Organic
O900477,C100404,2025-11-21,Baby,2,45.75,20,Transfer,False,paid social
O900478,C100405,2025-02-20,Snacks,4,36.28,20,Wallet,False,Direct
O900479,C100405,2024-09-15,Personal Care,1,11.7,0,Cash on Delivery,False,Direct
O900480,C100405,2024-11-03,Snacks,2,29.95,0,Transfer,False,Paid Social
O900481,C100405,2025-02-26,Beverages,4,31.38,15,Cash on Delivery,False,Influencer
O900482,C100405,2025-09-04,Baby,3,67.26,15,Cash on Delivery,False,Paid Social
O900483,C100407,2025-06-08,Supplements ,1,23.71,5,Card,False,Influencer
O900484,C100407,2025-01-08,Personal Care,2,36.74,5,Wallet,False,Affiliate
O900485,C100408,2025-07-10,Personal Care,2,34.65,0,Cash on Delivery,False,Direct
O900486,C100408,2024-10-22,Snacks,3,31.8,10,Card,False,Direct
O900487,C100408,2025/01/09,Supplements,4,95.56,0,Card,False,organic 
O900488,C100409,04-19-2025,Personal Care,1,19.94,5,Wallet,False,Direct
O900489,C100409,2024/03/24,Baby,2,53.92,15,Card,False,Influencer
O900490,C100409,2025-04-24,Personal Care,2,33.61,0,Wallet,False,Paid Search
O900491,C100409,2025-09-09,Supplements,2,45.38,10,Transfer,False,affiliate 
O900492,C100411,2025-10-18,Home Care,4,73.32,20,Transfer,False,Paid Search
O900493,C100413,2024-06-13,Snacks,3,32.76,20,Transfer,False,Email
O900494,C100413,2024-07-16,Home Care,4,90.47,0,Wallet,False,Paid Social
O900495,C100413,18/10/2024,Personal-Care,3,48.62,15,Cash on Delivery,False,Paid Social
O900496,C100414,2025/03/24,Baby,3,63.74,twenty,Wallet,False,Paid Search
O900497,C100415,2024-06-13,Baby,4,111.41,0,Card,False,affiliate 
O900498,C100415,2025-10-23,Snacks,3,35.48,10,Cash on Delivery,False,Paid Social
O900499,C100417,2025-12-21,Baby,3,82.08,0,COD,False,Paid Search
O900500,C100417,2024-03-05,Baby,1,22.96,20,Cash on Delivery,False,Paid Search
O900501,C100418,2024-10-02,Home Care,2,36.98,10,Card,False,Email
O900502,C100418,2025-06-10,Supplements,1,17.14,20,Transfer,False,Paid Search
O900503,C100418,2025-10-17,Snacks,,23.78,10,Transfer,False,Organic
O900504,C100423,2025-10-27,Beverages,4,30.87,10,Transfer,False,Affiliate
O900505,C100424,2025-08-30,Supplements,1,22.42,0,Wallet,False,Affiliate
O900506,C100424,2024-08-30,Snacks,2,23.18,5,Wallet,False,Paid Social
O900507,C100428,2024-06-10,Home Care,0,35.19,20,Card,Y,Direct
O900508,C100429,2025-10-04,Baby,5,114.71,15,Transfer,False,Paid Search
O900509,C100430,2025-02-28,Snacks,2,19.39,20,Cash on Delivery,False,Affiliate
O900510,C100430,2025-10-10,Snacks,2,25.33,0,Wallet,False,Paid Social
O900511,C100431,2025-11-12,snacks,2,46.7,5,Card,False,Paid Social
O900512,C100431,2025/01/12,Beverages,2,16.55,15,Card,False,Direct
O900513,C100432,2025/08/30,Personal Care,2,29.93,20,Cash on Delivery,1,Affiliate
O900514,C100435,2024-12-11,Home Care,3,71.08,0,Transfer,False,Paid Search
O900515,C100435,2025-12-24,Beverages,1,4.8,0,Card,False,Email
O900516,C100435,2025-01-06,Home Care,2,38.64,15,Cash on Delivery,0,Email
O900517,C100435,2024-08-28,Beverages,3,26.25,0,Wallet,False,Paid Social
O900518,C100437,2025-10-14,Personal Care,1,13.17,0,Cash on Delivery,False,Direct
O900519,C100437,2025-01-10,Snacks,5,53.24,5,Card,False,Email
O900520,C100438,2025-07-15,Beverages,4,27.64,15,Cash on Delivery,False,Paid Search
O900521,C100438,2025-12-24,Baby,6,167.87,0,Card,False,Paid Social
O900522,C100438,2025-08-10,Snacks,1,14.43,20,COD,False,Affiliate
O900523,C100439,08/06/2024,Home Care,4,75.46,10,Card,False,Direct
O900524,C100441,2025-11-25,Supplements,4,80.87,20,Wallet,False,Organic
O900525,C100443,"Jul 06, 2024",Beverages,2,20.59,10,Wallet,False,Paid Search
O900526,C100446,2025-01-27,Snacks,3,34.44,5,Wallet,False,Email
O900527,C100447,2025-07-13,Snacks,2,19.15,10,Cash on Delivery,False,Email
O900528,C100447,"Jun 22, 2025",Personal Care,3,0,20,Wallet,False,Affiliate
O900529,C100450,2025/02/05,Home Care,1,20.0,15,Transfer,False,Influencer
O900530,C100452,2025-06-19,Snacks,6,62.42,10,Card,0,Paid Social
O900531,C100453,2024-12-30,Home Care,1,22.54,0,Wallet,False,Influencer
O900532,,06-29-2025,Personal Care,4,68.12,10,Cash on Delivery,False,Influencer
O900533,C100454,07-17-2025,Snacks,2,24.54,0,Wallet,False,Influencer
O900534,C100454,2025-01-05,Home Care,2,39.78,10,Card,False,Organic
O900535,C100455,07/08/2025,Supplements,1,19.75,10,Transfer,False,Email
O900536,C100458,2025-11-04,Supplements,2,42.7,10,Transfer,False,Organic
O900537,C100459,07-15-2025,Baby,5,,0,Wallet,False,Influencer
O900538,C100460,07-06-2025,Home Care,2,32.84,20,Card,False,Influencer
O900539,C100460,2024-05-30,Beverages,4,32.81,15,Card,False,Paid Search
O900540,C100460,2024-03-14,Home Care,2,36.91,15,Wallet,False,Organic
O900541,C100460,2024/10/01,Beverages,2,0,15,Card,False,Email
O900542,C100460,2024-12-09,Beverages,3,20.73,20,Wallet,False,Influencer
O900543,C100462,2025-07-01,Supplements,4,78.74,15,Card,False,Organic
O900544,C100463,2025-11-25,Supplements,4,85.63,5,Wallet,False,Paid Search
O900545,C100463,2025-08-01,Personal Care,2,34.8,0,Cash on Delivery,False,Organic
O900546,C100463,2025-12-29,Baby Care,3,24.69,10,Transfer,False,Organic
O900547,C100463,2025-05-23,Beverages,2,15.76,15,Transfer,False,Email
O900548,C100466,12-24-2024,Personal Care,2,27.73,0,COD,False,Organic
O900549,C100467,2024-12-30,Supplements,6,121.21,15,Wallet,True,Direct
O900550,C100468,2025-09-25,Beverages,2,$45.20,10%,Cash on Delivery,False,Paid Social
O900551,C100468,05/09/2025,Personal Care,1,15.67,0,Wallet,True,Affiliate
O900552,C100468,2025-12-30,Home Care,4,88.3,0,Wallet,False,Paid Search
O900553,C100469,2025-10-08,Beverages,6,46.64,15,Transfer,False,Paid Social
O900554,C100470,2025-11-11,Baby,4,89.41,20,Wallet,False,Influencer
O900555,C100476,2024-08-11,Personal Care,2,33.24,0,Transfer,False,Paid Search
O900556,C100476,2025-09-15,Baby,1,22.29,10,Card,False,Affiliate
O900557,C100477,29/09/2025,Personal Care,1,12.92,20,Cash on Delivery,True,Affiliate
O900558,C100477,19/09/2025,Home Care,2,35.9,5,Wallet,False,Email
O900559,C100477,2025-08-14,Home Care,3,66.1,0,Wallet,False,Email
O900560,C100478,2025-05-20,Home Care,4,73.94,15,Wallet,False,Paid Search
O900561,C100482,2025-12-26,Supplements,3,61.97,10,Card,False,Paid Search
O900562,C100484,2025-08-12,Personal Care,4,54.3,20,Cash on Delivery,False,Paid Social
O900563,C100484,2025-11-22,Supplements,0,45.1,5,Cash on Delivery,False,Influencer
O900564,C100487,2025-01-14,Snacks,3,33.97,10,Cash on Delivery,False,Email
O900565,C100487,2025-05-11,Home Care,2,35.29,10,Wallet,False,Direct
O900566,C100490,2025-05-28,Personal Care,2,32.22,5,Transfer,False,Direct
O900567,C100490,2025-05-23,Baby,4,107.44,10,Cash on Delivery,False,Email
O900568,C100491,2025-01-14,Home Care,0,44.15,0,Transfer,False,Affiliate
O900569,C100493,2025-11-09,Snacks,2,21.96,5,Transfer,False,Email
O900570,C100493,2025-01-19,Home Care,3,62.31,10,Wallet,True,Direct
O900571,C100493,2025-02-11,Supplements,2,35.67,20,Transfer,False,Paid Social
O900572,C100493,2025-09-17,Personal Care,4,72.39,0,Card,False,Influencer
O900573,C100494,2025/03/18,Home Care,2,44.55,0,Transfer,False,Paid Social
O900574,C100494,09-01-2025,Personal Care,4,67.1,5,Wallet,1,Email
O900575,C100496,2024/10/05,Beverages,1,4.0,20,Cash on Delivery,False,Paid Social
O900576,C100496,2025-03-20,Beverage,3,24.42,twenty,Cash on Delivery,False,Paid Search
O900577,C100496,2025-06-10,Snacks,9,,0,Cash on Delivery,False,Paid Social
O900578,C100497,2025-12-08,Beverages,3,30.11,0,Card,False,Email
O900579,C100498,17/06/2025,Supplements,1,26.19,0,Cash on Delivery,False,Influencer
O900580,C100498,2025-09-28,Snacks,3,35.86,5,Transfer,False,Direct
O900581,C100500,2025-12-23,Beverages,2,16.03,15,Transfer,False,Email
O900582,C100500,"Dec 12, 2025",Beverages,2,18.02,0,Cash on Delivery,False,Paid Social
O900583,C100501,2025-08-24,Baby,4,110.44,0,Transfer,False,Influencer
O900584,C100503,2025-06-23,Personal Care,2,36.16,0,Card,False,Organic
O900585,C100503,2025-09-20,Home Care,3,65.74,5,Transfer,False,Organic
O900586,C100505,28/11/2024,Baby,4,110.79,0,Cash on Delivery,False,Paid Social
O900587,C100505,2025-11-25,Snacks,4,46.44,0,Wallet,False,Email
O900588,C100505,2024-12-12,Supplements,6,146.94,0,Cash on Delivery,False,Paid Social
O900589,C100506,2024-11-17,Personal Care,5,91.44,0,Wallet,False,Paid Search
O900590,C100506,2024-08-13,Home Care,2,46.37,0,Card,False,Organic
O900591,C100506,2024-07-07,Personal Care,3,57.9,0,Wallet,False,Paid Social
O900592,C100506,2025-02-02,Home Care,3,62.68,0,Transfer,True,Organic
O900593,C100506,2024-08-22,snacks,1,23.08,15,Transfer,False,Organic
O900594,C100507,2025-09-27,Home Care,3,64.61,0,Card,True,Organic
O900595,C100509,06-22-2025,Baby,4,108.08,0,Card,False,Affiliate
O900596,C100509,2025-02-24,Personal Care,2,30.83,20,Card,False,Paid Social
O900597,C100509,2025-11-22,Snacks,3,24.86,20,Transfer,False,Email
O900598,C100509,2024-09-15,Personal Care,4,66.82,5,COD,False,Paid Search
O900599,C100511,05-04-2025,Supplements,2,44.51,15,Card,False,Paid Search
O900600,C100511,2025-03-09,Beverages,2,16.52,5,cash,False,Influencer
O900601,C100513,2025/06/23,Personal Care,3,40.94,20,Transfer,False,Email
O900602,C100514,2025-04-15,Supplements,3,63.83,10,Card,False,Influencer
O900603,C100515,2024-04-14,Personal Care,7,125.06,0,Transfer,False,Email
O900604,C100515,"Nov 17, 2025",Supplements,2,40.6,10,Cash on Delivery,False,Organic
O900605,C100515,2024/09/28,Supplements,6,142.95,0,Card,False,Influencer
O900606,C100515,2024-11-10,Snacks,4,49.09,0,Card,False,Paid Search
O900607,C100515,2025-05-02,Baby,3,78.95,5,Transfer,True,Paid Social
O900608,C100516,2025-05-19,Snacks,4,40.39,10,cash,False,Organic
O900609,C100516,07-21-2025,Snacks,3,23.89,20,Wallet,False,Affiliate
O900610,C100517,2025-07-27,Snacks,2,24.37,0,Transfer,False,Direct
O900611,C100517,29/12/2024,Personal Care,1,10.15,20,Transfer,False,Paid Social
O900612,C100517,"Feb 28, 2025",Supplements,2,41.84,20,Card,False,Email
O900613,C100517,2024-04-18,Supplements ,2,53.5,0,Card,True,Direct
O900614,C100518,"Aug 19, 2025",Supplements,2,41.79,15,Cash on Delivery,False,Affiliate
O900615,C100518,2025/09/03,Supplements,5,96.19,20,Transfer,False,Affiliate
