session_id,customer_id,campaign_id,session_date,device,channel_group,pages_viewed,time_on_site_sec,bounce,add_to_cart,checkout_started,geo_region
S800293,C100458,MKT2035,2025-01-15 01:26:46,Mobile,Paid Search,9,150,False,False,False,South West
S800294,C100159,MKT2031,01-31-2025,Mobile,Paid Social,7,234,False,True,False,North Central
S800295,C100277,,2025-03-01 06:55:28,Mobile,Email,7,153,False,False,False,North Central
S800296,C101209,,2025-04-29 06:19:30,Mobile,Referral,5,36,False,False,False,North West
S800297,C100979,MKT2025,2025-10-16 10:28:39,Mobile,Paid Social,5,321,False,True,True,North West
S800298,C101266,MKT2000,2025-07-12 20:29:18,Desktop,Paid Social,6,8,False,False,False,South West
S800299,C100314,MKT2018,2025-01-14 18:21:53,Desktop,Paid Social,3,160,True,False,False,North West
S800300,C101520,MKT2021,2025-03-01 15:13:47,Mobile,Affiliate,7,208,False,True,False,North Central
S800301,C101587,MKT2031,2025-02-23 10:29:19,Desktop,Paid Social,3,8,False,False,False,South West
S800302,C101291,,12-27-2025,Mobile,Paid Search,3,215,False,False,False,South South
S800303,C100669,MKT2012,2025-10-29 02:50:36,Tablet,Affiliate,5,302,False,True,False,South East
S800304,C100255,MKT2024,2025-02-07 19:30:16,Mobile,Influencer,2,351,True,False,False,North West
S800305,C102314,MKT2012,2025-12-11 08:41:59,Mobile,Affiliate,5,313,True,True,True,South South
S800306,C102151,MKT2028,2025-02-11 06:55:50,Mobile,Paid Search,4,101,True,False,False,North West
S800307,C101011,MKT2030,2025-09-29 00:09:20,Mobile,Display,3,412,True,False,False,South West
S800308,C100301,MKT2033,2025-08-29 12:32:08,Mobile,Display,11,358,False,False,False,South West
S800309,C101597,MKT2014,2025/01/13,Mobile,Paid Search,6,383,False,True,False,South East
S800310,C100218,,2025-01-14 12:02:41,Mobile,Organic,5,187,False,True,False,North West
S800311,C101792,MKT2033,2025/03/17,Desktop,Display,9,290,False,True,False,North Central
S800312,C102326,,"May 03, 2025",Mobile,Direct,3,306,False,False,False,North West
S800313,C100564,MKT2015,2025-06-28 01:07:30,Mobile,Paid Search,4,312,True,False,False,South West
S800314,C100735,MKT2013,2025-08-27 05:38:48,Mobile,Paid Social,4,337,False,False,False,South West
S800315,C100119,MKT2016,2025-05-24 12:23:49,Mobile,Email,5,266,False,True,False,South West
S800316,C100895,,2025-02-23 16:10:36,Desktop,Organic,3,267,True,False,False,North West
S800317,C102244,MKT2007,2025-09-18 14:48:44,Mobile,Influencer,4,292,False,False,False,North West
S800318,C101433,MKT2022,2025-06-26 16:03:09,Mobile,Email,5,233,False,True,False,North West
S800319,C101707,MKT2011,2025-07-14 07:24:54,Desktop,Email,5,127,True,True,False,South West
S800320,C100055,MKT2020,2025-03-03 19:20:54,Mobile,Email,9,8,False,False,False,South West
S800321,C101722,MKT2029,2025-10-24 00:46:30,Desktop,Paid Search,5,366,False,False,False,North Central
S800322,C100397,MKT2029,2025-07-13 21:33:29,Desktop,Paid Search,5,333,False,True,False,North Central
S800323,C101090,,05/03/2025,Mobile,Email,3,317,False,False,False,South East
S800324,C100286,MKT2027,2025/04/25,Mobile,Paid Search,3,133,False,False,False,North West
S800325,C102303,MKT2014,2025-05-16 06:29:41,Mobile,Paid Search,3,245,True,False,False,North Central
S800326,C100465,MKT2032,2025-10-16 09:51:26,Mobile,Paid Search,6,263,False,False,False,South West
S800327,C100527,MKT2027,2025-10-13 07:31:48,Mobile,Paid Search,6,293,False,False,False,North West
S800328,C100180,,2025-10-29 20:52:26,Desktop,Organic,1,234,False,False,False,South West
S800329,C100713,MKT2010,2025-10-11 14:03:02,Mobile,Paid Search,3,106,False,True,False,South South
S800330,C101701,MKT2017,2025-02-01 17:28:56,Mobile,Paid Social,3,303,False,False,False,North West
S800331,C101730,MKT2004,2025-03-21 10:14:53,Mobile,Affiliate,5,8,False,False,False,South West
S800332,C100402,MKT2002,2025-03-18 13:37:35,Desktop,Paid Search,5,394,True,False,False,South South
S800333,C102006,,2025-01-13 02:37:41,Desktop,Referral,10,126,False,False,False,South East
S800334,C102063,MKT2019,2025-04-11 19:36:03,Mobile,Paid Social,3,321,False,False,False,South West
S800335,C102037,,2025/09/01,Mobile,Organic,4,244,True,False,False,South West
S800336,C101708,MKT2010,2025-03-09 19:53:00,Desktop,Paid Search,4,446,False,False,False,South East
S800337,C102154,MKT2015,2025-04-14 03:05:57,Mobile,Paid Search,9,34,False,True,True,South West
S800338,C100032,,2025-01-25 16:14:44,Mobile,Direct,7,288,False,True,True,South South
S800339,C101245,MKT2008,01-01-2025,Mobile,Paid Social,9,109,False,True,False,North Central
S800340,C101125,,2025-07-21 13:55:29,Desktop,Direct,4,260,True,False,False,South South
S800341,C101799,,2025-12-27,TAB,Email,4,199,False,False,False,South West
S800342,C102037,,2025-07-16 11:21:20,Mobile,Referral,7,243,False,False,False,South West
S800343,C100413,MKT2021,2025-07-04 09:11:55,Tablet,Affiliate,8,285,False,True,False,South South
S800344,C100380,,2025-09-22 22:16:51,Mobile,Direct,6,517,False,False,False,North West
S800345,C100779,,2025-08-07 10:46:30,Mobile,Email,4,162,True,False,False,North West
S800346,C101312,MKT2034,2025-11-13 10:15:26,Mobile,Paid Social,9,240,False,False,False,North West
S800347,C102008,MKT2020,2025-07-27 23:49:37,Desktop,Email,8,146,True,False,False,North Central
S800348,C100002,MKT2015,2025-05-28 06:05:09,Desktop,Paid Search,7,352,False,False,False,South South
S800349,C101803,,06-23-2025,Mobile,Email,5,102,False,False,False,South South
S800350,C101526,MKT2025,2025-09-23 05:17:46,Desktop,Paid Social,4,306,False,True,True,North West
S800351,C100548,MKT2035,2025-09-14 13:56:57,Tablet,Paid Search,6,8,False,False,False,North West
S800352,C100134,,2025-04-10 13:37:05,Mobile,Email,7,130,False,True,True,South West
S800353,C101968,MKT2004,2025-10-26 18:12:32,Mobile,Affiliate,2,8,True,False,False,North West
S800354,C101960,,2025-11-12 04:40:29,Mobile,Direct,8,379,False,False,False,South East
S800355,C100079,MKT2009,2025-01-27 17:15:11,Mobile,Influencer,6,372,True,True,True,North Central
S800356,C101089,MKT2021,04-18-2025,Mobile,Affiliate,3,8,False,False,False,North West
S800357,C101639,,2025-02-12 11:48:08,Mobile,Direct,10,277,False,True,True,North West
S800358,C100923,MKT2035,2025-05-07 15:23:08,Mobile,Paid Search,1,95,True,False,False,North Central
S800359,C101330,,2025-08-08 10:00:17,Mobile,Organic,8,170,True,True,False,South East
S800360,C100825,,2025-03-11 03:08:23,Tablet,Direct,7,293,False,True,False,S/South
S800361,C100292,MKT2031,2025-05-06 17:41:46,Mobile,Paid Social,4,121,True,True,True,South West
S800362,C100044,MKT2014,2025-08-16 11:17:08,Mobile,Paid Search,8,270,False,True,True,South West
S800363,C100178,MKT2003,2025-06-21 15:43:06,Mobile,Email,4,261,True,False,False,South West
S800364,C101876,,"Dec 27, 2025",Desktop,Organic,7,216,False,False,False,South South
S800365,C101200,MKT2013,2025-03-10 01:10:16,Desktop,Paid Social,2,104,True,False,False,North West
S800366,C101667,MKT2029,11/11/2025,Mobile,Paid Search,6,361,False,False,False,South West
S800367,C100305,MKT2031,2025-07-02 17:52:19,Mobile,Paid Social,5,240,False,False,False,South South
S800368,C100204,,2025-03-06 12:55:09,Mobile,Direct,5,356,False,True,False,South South
S800369,C100242,MKT2003,2025-05-08 07:58:35,Tablet,Email,3,259,False,True,False,North Central
S800370,C100265,,2025-11-22 17:47:25,Mobile,Organic,3,20,False,False,False,South South
S800371,C100294,MKT2011,03/04/2025,Desktop,Email,3,21,False,False,False,South South
S800372,C100828,MKT2029,2025-10-31 10:31:58,Mobile,Paid Search,-1,397,False,False,False,North Central
S800373,C101312,MKT2032,2025-11-04 11:44:39,Mobile,Paid Search,5,370,True,False,False,North West
S800374,C101616,MKT2014,2025-07-20 02:47:08,Mobile,Paid Search,7,284,False,True,False,North Central
S800375,C102105,MKT2000,26/10/2025,Mobile,Paid Social,6,310,True,True,False,North Central
S800376,C101933,MKT2018,2025-11-10 06:53:30,Mobile,Paid Social,4,72,False,False,False,South West
S800377,C100340,MKT2029,2025-05-25 06:08:52,Tablet,Paid Search,8,108,False,True,False,South South
S800378,C101818,,2025-10-14 09:35:39,Mobile,Organic,4,89,True,False,False,South South
S800379,C100065,MKT2013,"Dec 28, 2025",Desktop,Paid Social,2,205,False,True,False,North Central
S800380,C100196,,26/09/2025,Desktop,Direct,5,131,False,False,False,North Central
S800381,C100178,MKT2001,03-05-2025,Desktop,Paid Search,5,373,False,False,False,South West
S800382,C102259,,2025-12-14 19:00:19,Mobile,Referral,4,179,False,True,True,South South
S800383,C100479,MKT2007,2025-12-03 04:15:29,Tablet,Influencer,6,227,False,True,False,South West
S800384,C101386,MKT2022,2025-02-08 08:26:17,Mobile,Email,4,208,False,False,False,South West
S800385,C102346,MKT2002,2025-10-16 06:28:00,Desktop,Paid Search,3,150,False,False,False,North Central
S800386,C102008,MKT2029,2025-07-20 10:18:24,Mobile,Paid Search,8,233,False,False,False,North Central
S800387,C101902,MKT2024,2025-05-22 11:48:16,Mobile,Influencer,6,163,True,False,False,South East
S800388,C102398,MKT2013,2025-04-04 19:16:11,Mobile,Paid Social,3,339,False,False,False,North Central
S800389,C102058,MKT2013,31/10/2025,Desktop,Paid Social,4,330,False,False,False,South West
S800390,C101688,MKT2032,2025-08-09 18:10:43,Mobile,Paid Search,7,440,False,False,False,North West
S800391,C100195,,2025-07-25 02:36:34,Mobile,Direct,5,287,False,True,True,South West
S800392,C100969,MKT2034,2025-05-15 16:43:37,Desktop,Paid Social,8,488,False,True,True,South West
S800393,C102061,MKT2011,04/04/2025,Tablet,Email,6,358,False,False,False,South South
S800394,C101759,,2025-12-06 15:15:40,Mobile,Direct,8,175,True,False,False,South South
S800395,C100857,MKT2025,2025-06-21 09:25:42,Mobile,Paid Social,5,127,False,False,False,North West
S800396,C101401,MKT2023,2025-07-15,Mobile,Email,7,374,False,True,True,South West
S800397,C101052,MKT2026,2025-03-10 06:56:25,Mobile,Paid Search,7,173,False,False,False,South West
S800398,C101361,MKT2016,2025-06-29 14:28:10,Mobile,Email,3,122,False,False,False,North West
S800399,C101387,,2025-06-24 17:06:43,Desktop,Organic,8,245,False,True,True,South West
S800400,C101370,MKT2018,2025-05-15 19:37:42,Mobile,Paid Social,8,215,False,False,False,South South
S800401,C101265,MKT2005,2025-06-27 22:41:56,Mobile,Paid Social,6,283,False,False,False,South East
S800402,C101848,,2025/06/03,Desktop,Paid Social,7,472,False,True,False,South West
S800403,C100410,MKT2004,2025-11-01 10:07:05,Mobile,Affiliate,7,200,False,True,False,South South
S800404,C102362,MKT2025,02-13-2025,Desktop,Paid Social,5,422,True,False,False,South West
S800405,C101686,MKT2027,2025-03-11 22:33:04,Mobile,Paid Search,8,157,False,True,True,South West
S800406,C100418,,2025/01/27,Mobile,Email,6,251,False,True,True,North West
S800407,C102378,MKT2017,2025-05-04 07:03:58,Mobile,Paid Social,6,217,False,False,False,South East
S800408,C100230,MKT2030,2025-07-05 22:25:27,Mobile,Display,6,44,False,True,True,North West
S800409,C101637,,2025-06-18 06:47:52,Desktop,Direct,9,221,False,True,True,South East
S800410,C101828,MKT2015,2025-10-02 19:06:44,Mobile,Paid Search,6,65,False,False,False,South West
S800411,C101774,MKT2018,2025-01-28 18:18:48,Mobile,Paid Social,4,8,False,True,True,South East
S800412,C101902,MKT2024,2025-03-05 08:50:12,Mobile,Influencer,5,507,False,False,False,South East
S800413,C100683,MKT2010,2025-07-09 08:40:23,Mobile,Paid Search,6,441,False,True,False,South South
S800414,C101252,MKT2021,"Sep 06, 2025",Desktop,Affiliate,10,452,False,True,True,North West
S800415,C101819,MKT2014,"May 08, 2025",Mobile,Paid Search,7,270,False,False,False,North Central
S800416,C100389,MKT2005,2025-07-04 02:29:54,Mobile,Paid Social,5,111,False,False,False,North West
S800417,C100791,MKT2011,2025-01-06 05:01:53,Mobile,Email,8,274,False,False,False,North Central
S800418,C100488,,12-26-2025,Mobile,Direct,4,106,False,False,False,North Central
S800419,C102137,,2025-04-06 11:38:56,Mobile,Organic,3,71,True,False,False,South West
S800420,C100138,MKT2019,2025-05-12 07:58:26,Desktop,Paid Social,8,94,True,True,False,North West
S800421,C100932,,2025-01-09 14:39:06,Desktop,Organic,6,316,False,False,False,North Central
S800422,C100491,,2025-02-17 12:13:10,Mobile,Direct,4,445,True,True,True,South West
S800423,C100366,,2025-05-11 21:52:21,Desktop,Email,5,121,False,True,True,North Central
S800424,C102114,MKT2026,2025-09-29 20:00:22,Desktop,Paid Search,5,148,False,True,False,South West
S800425,C100254,MKT2015,2025-12-06 18:42:55,Mobile,Paid Search,6,433,False,False,False,South West
S800426,C100277,MKT2020,2025-05-01 14:05:14,Mobile,Email,4,192,False,False,False,North Central
S800427,C101802,MKT2003,2025-09-13 03:38:40,Desktop,Email,4,166,False,False,False,North West
S800428,C101278,MKT2016,2025-10-26 08:27:31,Desktop,Email,2,173,True,False,False,South East
S800429,C100453,MKT2017,2025-11-28 08:44:51,Mobile,Paid Social,6,399,False,False,False,South West
S800430,C100452,MKT2009,2025-09-15 18:43:20,Desktop,Influencer,3,264,False,True,True,South South
S800431,C101205,,2025-12-26 12:26:27,Desktop,Direct,9,336,False,True,False,North Central
S800432,C102322,MKT2027,2025-01-07 02:52:39,Mobile,Paid Search,8,329,True,False,False,South West
S800433,C100038,,2025-08-14 19:22:14,Mobile,Email,12,378,False,False,False,South South
S800434,C101866,MKT2034,2025-06-30 11:35:56,Mobile,Paid Social,5,312,True,False,False,North Central
S800435,C100959,,2025-04-27 23:46:43,Mobile,Organic,8,443,False,False,False,South West
S800436,C100991,MKT2012,2025-02-21 11:05:02,Mobile,Affiliate,6,122,False,False,False,South South
S800437,C101696,,2025-05-21 12:48:23,Desktop,Direct,3,490,True,False,False,South South
S800438,C101762,,2025-01-11 18:42:06,Mobile,Organic,3,124,True,False,False,South West
S800439,C101913,MKT2033,"Feb 22, 2025",Mobile,Display,5,424,False,False,False,South South
S800440,C100847,MKT2005,2025-05-24 10:40:53,Mobile,Paid Social,3,8,True,False,False,South West
S800441,C100650,,2025-12-14 13:29:45,Mobile,Email,6,345,False,True,True,South West
S800442,C101013,MKT2001,2025-05-26 05:02:31,Mobile,Paid Search,9,330,True,True,True,South West
S800443,C102059,MKT2004,2025-05-11 19:56:24,Tablet,Affiliate,3,115,False,False,False,South East
S800444,C100655,MKT2012,2025-01-22 18:24:48,Mobile,Affiliate,7,150,False,True,False,South West
S800445,C100935,,2025-02-28 12:27:44,Mobile,Organic,8,244,False,True,True,South West
S800446,C101571,MKT2003,2025-01-27 05:52:18,Desktop,Email,7,182,True,False,False,South East
S800447,C102097,,2025-06-20 09:48:27,Mobile,Referral,6,236,True,True,False,South West
S800448,C100471,MKT2030,2025-01-05 03:48:09,Tablet,Display,2,123,False,False,False,North Central
S800449,C100518,MKT2030,2025-04-17,Mobile,Display,4,383,True,False,False,South South
S800450,C100078,MKT2019,2025-06-13 15:51:33,Mobile,Paid Social,5,335,False,False,False,North Central
S800451,C101486,MKT2025,2025-05-08 19:09:59,Mobile,Paid Social,7,302,False,False,False,South South
S800452,C100561,,2025-04-29 12:49:26,Mobile,Email,5,157,False,False,False,South West
S800453,C100671,MKT2026,2025-01-04 17:25:26,Mobile,Paid Search,5,251,False,False,False,South West
S800454,C101145,MKT2022,2025-12-23 08:56:33,Mobile,Email,4,416,True,False,False,North Central
S800455,C100470,MKT2017,2025-03-20 15:12:50,Tablet,Paid Social,6,233,True,False,False,South West
S800456,C102041,MKT2006,2025-01-31 03:55:46,Tablet,Paid Social,6,235,False,False,False,South South
S800457,C101949,MKT2017,2025-06-03 12:11:57,Mobile,Paid Social,6,164,False,True,True,North Central
S800458,C101625,,2025-10-25 00:37:21,Mobile,Email,4,306,True,False,False,South South
S800459,C101242,,2025-12-26 01:28:49,Mobile,Direct,6,555,False,True,True,North West
S800460,C101778,MKT2002,2025-03-08 23:25:42,Desktop,Paid Search,6,8,False,True,False,South South
S800461,C100793,MKT2031,2025-05-19 00:06:50,Mobile,Paid Social,6,234,False,True,False,South West
S800462,C100616,MKT2019,2025-05-18 00:27:44,Mobile,Paid Social,4,229,False,True,False,South West
S800463,C101761,MKT2024,2025-10-16 16:11:40,Mobile,Influencer,4,355,False,True,True,South West
S800464,C101011,MKT2035,2025/05/06,Mobile,Paid Search,6,47,False,False,False,South West
S800465,C100078,,03/01/2025,Mobile,Organic,4,108,False,False,False,North Central
S800466,C101305,,2025-08-08 01:44:58,Mobile,Referral,2,250,True,False,False,North Central
S800467,C101741,MKT2032,2025-04-10 16:55:41,Desktop,Paid Search,6,66,False,False,False,South South
S800468,C101167,MKT2034,2025-08-23 14:45:24,Mobile,Paid Social,7,168,False,True,True,South West
S800469,C101948,,2025-05-04 01:26:29,Mobile,Referral,8,447,False,True,False,North West
S800470,C101482,MKT2003,2025-09-10 21:37:23,Mobile,Email,8,8,False,False,False,South East
S800471,C100926,,2025-08-30 21:57:58,Mobile,Referral,6,150,False,False,False,North West
S800472,C101748,MKT2017,2025-04-11 17:28:13,Mobile,Paid Social,5,44,False,True,False,South South
S800473,C101268,MKT2007,2025-10-10 13:46:54,Mobile,Influencer,5,42,False,False,False,South West
S800474,C101610,,2025-07-03 10:02:51,Desktop,Email,1,114,True,False,False,North West
S800475,C101276,MKT2008,2025-01-16 13:37:22,Mobile,Paid Social,6,275,False,False,False,South West
S800476,C100769,,2025-08-07 14:06:25,Mobile,Organic,12,258,False,True,True,North Central
S800477,C102129,MKT2018,2025-06-06 22:41:44,Desktop,Paid Social,5,238,False,True,True,North Central
S800478,C101347,MKT2007,23/06/2025,Tablet,Influencer,5,210,True,False,False,South West
S800479,C100643,,2025-06-07 04:30:15,Mobile,Email,4,18,False,False,False,North Central
S800480,C102103,MKT2012,2025-02-20 18:59:31,Mobile,Affiliate,6,257,False,False,False,North West
S800481,C102207,,2025-02-19 14:24:42,Mobile,Paid Search,5,135,True,False,False,South West
S800482,C102268,MKT2024,2025-08-07 13:03:45,Mobile,Influencer,5,234,False,True,False,South West
S800483,C100081,MKT2034,2025-11-04 18:41:22,Mobile,Paid Social,9,435,False,True,True,South South
